,Id,SalePrice
1361,2822,186277.66
1362,2823,296338.56
1363,2824,171124.54
1364,2825,150100.27
1365,2826,132104.65
1366,2827,132967.26
1367,2828,210079.19
1368,2829,193506.52
1369,2830,217585.7
1370,2831,180147.13
1371,2832,244898.98
1372,2833,296525.57
1373,2834,209743.66
1374,2835,220222.95
1375,2836,188374.6
1376,2837,160151.06
1377,2838,150397.45
1378,2839,182169.19
1379,2840,204044.44
1380,2841,201884.57
1381,2842,220983.83
1382,2843,151137.46
1383,2844,163761.89
1384,2845,120990.84
1385,2846,205358.65
1386,2847,205536.42
1387,2848,216426.73
1388,2849,197411.46
1389,2850,278430.12
1390,2851,214598.79
1391,2852,241853.36
1392,2853,229999.67
1393,2854,140962.5
1394,2855,196846.08
1395,2856,191506.33
1396,2857,185622.27
1397,2858,194860.28
1398,2859,113222.66
1399,2860,127728.33
1400,2861,129221.55
1401,2862,184230.57
1402,2863,128606.07
1403,2864,245762.93
1404,2865,146303.9
1405,2866,136887.13
1406,2867,103631.78
1407,2868,93440.3
1408,2869,108435.77
1409,2870,125365.25
1410,2871,87940.97
1411,2872,47689.92
1412,2873,99106.48
1413,2874,136924.55
1414,2875,117492.19
1415,2876,161883.55
1416,2877,139825.35
1417,2878,166511.84
1418,2879,136967.11
1419,2880,102335.62
1420,2881,139930.05
1421,2882,175279.6
1422,2883,202736.75
1423,2884,205337.47
1424,2885,186584.47
1425,2886,224075.73
1426,2887,102921.83
1427,2888,136961.08
1428,2889,56279.02
1429,2890,80351.29
1430,2891,136110.31
1431,2892,57978.08
1432,2893,83928.08
1433,2894,58647.0
1434,2895,320839.76
1435,2896,278478.45
1436,2897,202294.21
1437,2898,145678.25
1438,2899,209496.04
1439,2900,159910.81
1440,2901,214421.15
1441,2902,180432.26
1442,2903,331720.66
1443,2904,344624.59
1444,2905,80900.7
1445,2906,196196.35
1446,2907,109693.97
1447,2908,131184.89
1448,2909,143236.93
1449,2910,80254.92
1450,2911,81789.69
1451,2912,143952.73
1452,2913,82372.77
1453,2914,77747.75
1454,2915,84388.12
1455,2916,82307.78
1456,2917,169363.97
1457,2918,120355.9
1458,2919,221995.22
